date,description,amount,type,balance,account_last4,account_name,source_file,category,subcategory,confidence
2025-09-02,LKB MAIN EXPRESS    OAK HILL            OH,-60.75,credit,0.0,1027,,AMEX STATEMENT-SEPTEMBER 2025.xlsx,VEHICLES,Fuel,0.92
2025-09-02,MARATHON 180810 0000CATLETTSBURG        KY,-38.13,credit,0.0,1019,,AMEX STATEMENT-SEPTEMBER 2025.xlsx,VEHICLES,Fuel,0.92
2025-09-02,Deposit,13964.29,credit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_September_2025.pdf,REVENUE,Customer Payment,0.65
2025-09-02,Corporate ACH Deposit,409.94,credit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_September_2025.pdf,REVENUE,Customer Payment,0.7
2025-09-02,N0902 3349 Payment Tmobile Au Bellevue Wa POS002 7089380,-116.25,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_September_2025.pdf,OVERHEAD,Phone/Utilities,0.92
2025-09-02,Corporate ACH Tran Fee,-12.26,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_September_2025.pdf,OVERHEAD,Bank Fees/Interest,0.92
2025-09-02,FACEBK *H6UZFWU932       650-5434800  CA,-200.0,credit,0.0,,,CreditCardActivityExport (4).csv,MARKETING,Marketing,0.95
2025-09-02,FACEBK *H6UZFWU932 650-5434800 CA,-200.0,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_September_2025.pdf,MARKETING,Marketing,0.95
2025-09-04,Corporate ACH Payout Wisetack-Usbank Wt928aa614,2230.53,credit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_September_2025.pdf,REVENUE,Customer Financing,0.95
2025-09-05,MARATHON 180695 0000IRONTON             OH,-36.56,credit,0.0,1019,,AMEX STATEMENT-SEPTEMBER 2025.xlsx,VEHICLES,Fuel,0.92
2025-09-05,MARATHON PETRO101311GALLIPOLIS          OH,-62.44,credit,0.0,1027,,AMEX STATEMENT-SEPTEMBER 2025.xlsx,VEHICLES,Fuel,0.92
2025-09-05,POS Purchase Gillispies 93 Ironton Oh POS00921702 1738918,-3.74,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_September_2025.pdf,VEHICLES,Fuel,0.8
2025-09-06,FACEBK *XZ2BVXQ932       650-5434800  DE,-200.0,credit,0.0,,,CreditCardActivityExport (4).csv,MARKETING,Marketing,0.95
2025-09-06,RAISING CANES 0742,-18.26,credit,0.0,,,CreditCardActivityExport (4).csv,OVERHEAD,Business Meals,0.6
2025-09-06,RAISING CANES 0742 GAHANNA OH,-18.26,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_September_2025.pdf,OVERHEAD,Business Meals,0.6
2025-09-06,FACEBK *XZ2BVXQ932 650-5434800 DE,-200.0,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_September_2025.pdf,MARKETING,Marketing,0.95
2025-09-07,SQ *CASABLANCA EXPRESS,-26.0,credit,0.0,,,CreditCardActivityExport (4).csv,OVERHEAD,Business Meals,0.6
2025-09-07,SQ *CASABLANCA EXPRESS Columbus OH,-26.0,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_September_2025.pdf,OVERHEAD,Business Meals,0.6
2025-09-08,MARATHON 180976 0000WHEELERSBURG        OH,-38.59,credit,0.0,1019,,AMEX STATEMENT-SEPTEMBER 2025.xlsx,VEHICLES,Fuel,0.92
2025-09-09,ONLINE PAYMENT - THANK YOU,36850.24,debit,0.0,2009,,AMEX STATEMENT-SEPTEMBER 2025.xlsx,TRANSFERS,Credit Card Payment,0.97
2025-09-09,SPEEDWAY 44081 00004PRESTONSBURG        KY,-56.5,credit,0.0,1027,,AMEX STATEMENT-SEPTEMBER 2025.xlsx,VEHICLES,Fuel,0.95
2025-09-09,9929 Debit Card PurchaseAmazon.com*Jq0Hl1H03,-5.97,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_September_2025.pdf,COGS,Supplies and Materials,0.7
2025-09-09,9929 Recurring Debit Card Companycam Companyca,-162.32,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_September_2025.pdf,OVERHEAD,Software/Subscriptions,0.95
2025-09-09,Corporate ACH Svc Staxpmtsmerchant 19797307,-84.95,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_September_2025.pdf,OVERHEAD,Payment Processing Fees,0.92
2025-09-09,Corporate ACH Svc Staxpayments 19790521,-10.4,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_September_2025.pdf,OVERHEAD,Payment Processing Fees,0.92
2025-09-09,MARATHON 180687,-5.38,credit,0.0,,,CreditCardActivityExport (4).csv,VEHICLES,Fuel,0.92
2025-09-09,MARATHON 180687 IRONTON OH,-5.38,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_September_2025.pdf,VEHICLES,Fuel,0.92
2025-09-10,MARATHON 240416 0000PORTSMOUTH          OH,-53.86,credit,0.0,1027,,AMEX STATEMENT-SEPTEMBER 2025.xlsx,VEHICLES,Fuel,0.92
2025-09-10,SPEEDWAY            1-800-643-1949      OH,-45.7,credit,0.0,1019,,AMEX STATEMENT-SEPTEMBER 2025.xlsx,VEHICLES,Fuel,0.95
2025-09-10,Deposit,5550.0,credit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_September_2025.pdf,REVENUE,Customer Payment,0.65
2025-09-10,Corporate ACH ACH Pmt Amex Epayment W7820,-36850.24,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_September_2025.pdf,TRANSFERS,Credit Card Payment,0.97
2025-09-10,Withdrawal,-1400.0,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_September_2025.pdf,TRANSFERS,Cash Withdrawal,0.7
2025-09-10,Online Credit Card Pmt 09/10 XXXX3453 O9670030071453453253,-2168.37,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_September_2025.pdf,TRANSFERS,Credit Card Payment,0.97
2025-09-10,FACEBK *M4Y27YQ932       650-5434800  CA,-200.0,credit,0.0,,,CreditCardActivityExport (4).csv,MARKETING,Marketing,0.95
2025-09-10,ONLINE CREDIT CARD PMT 09 10 XXXX3453,2168.37,debit,0.0,,,CreditCardActivityExport (4).csv,TRANSFERS,Credit Card Payment,0.97
2025-09-10,FACEBK *M4Y27YQ932 650-5434800 CA,-200.0,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_September_2025.pdf,MARKETING,Marketing,0.95
2025-09-11,OLIVE GARDEN 0026484ASHLAND             KY,-100.0,credit,0.0,1027,,AMEX STATEMENT-SEPTEMBER 2025.xlsx,OVERHEAD,Business Meals,0.6
2025-09-11,THE UPS STORE 1481  GAHANNA             OH,-2.46,credit,0.0,2009,,AMEX STATEMENT-SEPTEMBER 2025.xlsx,OVERHEAD,Office Supplies,0.82
2025-09-11,Corporate ACH Deposit,2612.61,credit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_September_2025.pdf,REVENUE,Customer Payment,0.7
2025-09-11,Corporate ACH Tran Fee,-78.12,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_September_2025.pdf,OVERHEAD,Bank Fees/Interest,0.92
2025-09-12,MARATHON 45534 0000 CROWN CITY          OH,-45.62,credit,0.0,1019,,AMEX STATEMENT-SEPTEMBER 2025.xlsx,VEHICLES,Fuel,0.92
2025-09-12,MARATHON 180695,-60.41,credit,0.0,,,CreditCardActivityExport (4).csv,VEHICLES,Fuel,0.92
2025-09-12,MARATHON 180695 IRONTON OH,-60.41,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_September_2025.pdf,VEHICLES,Fuel,0.92
2025-09-13,BLS*ROOF MAXX       WESTERVILLE         OH,-1459.67,credit,0.0,2009,,AMEX STATEMENT-SEPTEMBER 2025.xlsx,COGS,Roof Maxx Product,0.95
2025-09-13,LEVY@ 2OSU - CONC   COLUMBUS            OH,-41.74,credit,0.0,2009,,AMEX STATEMENT-SEPTEMBER 2025.xlsx,OVERHEAD,Business Meals,0.6
2025-09-14,FACEBK *M7FAZWY932       650-5434800  DE,-200.0,credit,0.0,,,CreditCardActivityExport (4).csv,MARKETING,Marketing,0.95
2025-09-14,FACEBK *M7FAZWY932 650-5434800 DE,-200.0,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_September_2025.pdf,MARKETING,Marketing,0.95
2025-09-15,GO-MART             GALLIPOLIS          OH,-29.06,credit,0.0,1019,,AMEX STATEMENT-SEPTEMBER 2025.xlsx,VEHICLES,Fuel,0.92
2025-09-15,LOWES OF BURLINGTON SOUTH POINT         OH,-31.66,credit,0.0,1027,,AMEX STATEMENT-SEPTEMBER 2025.xlsx,COGS,Supplies and Materials,0.92
2025-09-15,WWW.ROOFCOACH.NET   BRADENTON           FL,-400.0,credit,0.0,2009,,AMEX STATEMENT-SEPTEMBER 2025.xlsx,OVERHEAD,Software/Subscriptions,0.95
2025-09-15,9929 Debit Card Purchase Amazon Mktpl*PC6Sh2F33,-54.99,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_September_2025.pdf,COGS,Supplies and Materials,0.7
2025-09-16,SCIOTO COUNTY PUBLICLucasville          OH,-4.0,credit,0.0,1027,,AMEX STATEMENT-SEPTEMBER 2025.xlsx,COGS,Permits,0.8
2025-09-16,Deposit,10447.15,credit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_September_2025.pdf,REVENUE,Customer Payment,0.65
2025-09-17,MARATHON 180687 0000IRONTON             OH,-12.37,credit,0.0,1027,,AMEX STATEMENT-SEPTEMBER 2025.xlsx,VEHICLES,Fuel,0.92
2025-09-17,MARATHON 180687 0000IRONTON             OH,-62.92,credit,0.0,1027,,AMEX STATEMENT-SEPTEMBER 2025.xlsx,VEHICLES,Fuel,0.92
2025-09-17,POS Purchase Amazon.Com*US0 Seattle Wa POS00000101 1446022,-189.46,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_September_2025.pdf,COGS,Supplies and Materials,0.7
2025-09-17,FACEBK *ELJMNXU932       650-5434800  DE,-200.0,credit,0.0,,,CreditCardActivityExport (4).csv,MARKETING,Marketing,0.95
2025-09-17,FACEBK *ELJMNXU932 650-5434800 DE,-200.0,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_September_2025.pdf,MARKETING,Marketing,0.95
2025-09-18,BLS*ROOF MAXX       WESTERVILLE         OH,-1464.68,credit,0.0,2009,,AMEX STATEMENT-SEPTEMBER 2025.xlsx,COGS,Roof Maxx Product,0.95
2025-09-18,GO-MART             DUNBAR              WV,-62.11,credit,0.0,1027,,AMEX STATEMENT-SEPTEMBER 2025.xlsx,VEHICLES,Fuel,0.92
2025-09-18,IMPROVIFI           MIDWAY              UT,-1500.0,credit,0.0,2009,,AMEX STATEMENT-SEPTEMBER 2025.xlsx,OVERHEAD,Payment Processing Fees,0.9
2025-09-18,Corporate ACH Deposit,2327.54,credit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_September_2025.pdf,REVENUE,Customer Payment,0.7
2025-09-18,9929 Debit Card Purchase Amazon Mktpl*N68V01K13,-38.6,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_September_2025.pdf,COGS,Supplies and Materials,0.7
2025-09-18,Corporate ACH Tran Fee,-58.19,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_September_2025.pdf,OVERHEAD,Bank Fees/Interest,0.92
2025-09-19,BP#948354635929 7-ELSOUTH CHARLES       WV,-60.2,credit,0.0,1019,,AMEX STATEMENT-OCTOBER 2025.xlsx,VEHICLES,Fuel,0.92
2025-09-19,MARATHON 180695 0000IRONTON             OH,-52.85,credit,0.0,1027,,AMEX STATEMENT-OCTOBER 2025.xlsx,VEHICLES,Fuel,0.92
2025-09-19,MARATHON 193698 0000CHARLESTON          WV,-10.09,credit,0.0,1019,,AMEX STATEMENT-OCTOBER 2025.xlsx,VEHICLES,Fuel,0.92
2025-09-19,MARATHON PETRO118877LUCASVILLE          OH,-2.99,credit,0.0,1027,,AMEX STATEMENT-OCTOBER 2025.xlsx,VEHICLES,Fuel,0.92
2025-09-19,ADJ REDIST PURCHASE BAL,690.0,debit,0.0,2009,,AMEX STATEMENT-SEPTEMBER 2025.xlsx,TRANSFERS,Inter-Account Transfer,0.8
2025-09-19,DR ADJ REDIST CADV PRIN,-690.0,credit,0.0,2009,,AMEX STATEMENT-SEPTEMBER 2025.xlsx,TRANSFERS,Inter-Account Transfer,0.8
2025-09-19,Deposit,11803.48,credit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_September_2025.pdf,REVENUE,Customer Payment,0.65
2025-09-19,ACH Credit ACH Pmt Roof Maxx Techno XXXXXXX4174,3539.88,credit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_September_2025.pdf,REVENUE,Job Payment,0.88
2025-09-21,WAVE - *SALTYS MEDIA LLC 386-5275066  FL,-1190.25,credit,0.0,,,CreditCardActivityExport (4).csv,MARKETING,Marketing,0.95
2025-09-21,FACEBK *FHLTHY8932       650-5434800  CA,-115.49,credit,0.0,,,CreditCardActivityExport (4).csv,MARKETING,Marketing,0.95
2025-09-21,FACEBK *FHLTHY8932 650-5434800 CA,-115.49,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_October_2025.pdf,MARKETING,Marketing,0.95
2025-09-21,WAVE - *SALTYS MEDIA LLC 386-5275066 FL,-1190.25,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_October_2025.pdf,MARKETING,Marketing,0.95
2025-09-22,MARATHON 180695 0000IRONTON             OH,-9.34,credit,0.0,1027,,AMEX STATEMENT-OCTOBER 2025.xlsx,VEHICLES,Fuel,0.92
2025-09-22,Corporate ACH Wvtaxpaypb,-1179.86,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_September_2025.pdf,TAXES,Sales Tax Paid,0.9
2025-09-22,SHELL OIL 57442272001,-55.54,credit,0.0,,,CreditCardActivityExport (4).csv,VEHICLES,Fuel,0.92
2025-09-22,SHELL OIL 57442272001 COLUMBUS OH,-55.54,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_October_2025.pdf,VEHICLES,Fuel,0.92
2025-09-23,MARATHON 180695 0000IRONTON             OH,-60.93,credit,0.0,1027,,AMEX STATEMENT-OCTOBER 2025.xlsx,VEHICLES,Fuel,0.92
2025-09-24,BLS*ROOF MAXX       WESTERVILLE         OH,-1879.98,credit,0.0,2009,,AMEX STATEMENT-OCTOBER 2025.xlsx,COGS,Roof Maxx Product,0.95
2025-09-24,PROV INC.           801-733-4455        UT,-59.95,credit,0.0,2009,,AMEX STATEMENT-OCTOBER 2025.xlsx,OVERHEAD,Software/Subscriptions,0.82
2025-09-24,PROV INC.           801-733-4455        UT,-106.36,credit,0.0,2009,,AMEX STATEMENT-OCTOBER 2025.xlsx,OVERHEAD,Software/Subscriptions,0.82
2025-09-24,SPEEDWAY            1-800-643-1949      OH,-29.28,credit,0.0,1019,,AMEX STATEMENT-OCTOBER 2025.xlsx,VEHICLES,Fuel,0.95
2025-09-24,9929 Debit Card Purchase Py *Ironton Self Stora,-105.31,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_September_2025.pdf,OVERHEAD,Storage/Rent,0.88
2025-09-24,Online Transfer To 0000004121731908 TIER ZEROWE 00033398,-30000.0,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_September_2025.pdf,TRANSFERS,Loan Repayment to Partners,0.98
2025-09-24,FACEBK *Q424RXY932       650-5434800  DE,-200.0,credit,0.0,,,CreditCardActivityExport (4).csv,MARKETING,Marketing,0.95
2025-09-24,SHEETZ 2740,-50.14,credit,0.0,,,CreditCardActivityExport (4).csv,VEHICLES,Fuel,0.95
2025-09-24,SHEETZ 0740,-19.44,credit,0.0,,,CreditCardActivityExport (4).csv,VEHICLES,Fuel,0.95
2025-09-24,SHEETZ 0740 SOUTH BLOOMFI OH,-19.44,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_October_2025.pdf,VEHICLES,Fuel,0.95
2025-09-24,SHEETZ 2740 SOUTH BLOOMFI OH,-50.14,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_October_2025.pdf,VEHICLES,Fuel,0.95
2025-09-24,FACEBK *Q424RXY932 650-5434800 DE,-200.0,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_October_2025.pdf,MARKETING,Marketing,0.95
2025-09-25,N2CO (N2CO.COM)     DALLAS              TX,-200.0,credit,0.0,2009,,AMEX STATEMENT-OCTOBER 2025.xlsx,OVERHEAD,Software/Subscriptions,0.92
2025-09-25,Corporate ACH Deposit,250.0,credit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_September_2025.pdf,REVENUE,Customer Payment,0.7
2025-09-25,Corporate ACH Tran Fee,-7.48,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_September_2025.pdf,OVERHEAD,Bank Fees/Interest,0.92
2025-09-25,SUGARWOOD GOLF CLUB,-76.55,credit,0.0,,,CreditCardActivityExport (4).csv,OVERHEAD,Business Meals,0.65
2025-09-25,SUGARWOOD GOLF CLUB,-26.94,credit,0.0,,,CreditCardActivityExport (4).csv,OVERHEAD,Business Meals,0.65
2025-09-25,SUGARWOOD GOLF CLUB LAVALETTE WV,-26.94,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_October_2025.pdf,OVERHEAD,Business Meals,0.65
2025-09-25,SUGARWOOD GOLF CLUB LAVALETTE WV,-76.55,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_October_2025.pdf,OVERHEAD,Business Meals,0.65
2025-09-26,ABC SUPPLY CO       HUNTINGTON          WV,-141.19,credit,0.0,2009,,AMEX STATEMENT-OCTOBER 2025.xlsx,COGS,Supplies and Materials,0.95
2025-09-26,MARATHON PETRO266452FRANKLIN FURNACE    OH,-44.73,credit,0.0,1019,,AMEX STATEMENT-OCTOBER 2025.xlsx,VEHICLES,Fuel,0.92
2025-09-26,LONGHORN STEAK 0125646,-106.72,credit,0.0,,,CreditCardActivityExport (4).csv,OVERHEAD,Business Meals,0.6
2025-09-26,LONGHORN STEAK 0125646 ASHLAND KY,-106.72,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_October_2025.pdf,OVERHEAD,Business Meals,0.6
2025-09-27,1st Stop Lucasville Lucasville          OH,-53.42,credit,0.0,2009,,AMEX STATEMENT-OCTOBER 2025.xlsx,VEHICLES,Fuel,0.92
2025-09-27,SUNOCO 0892139700 08LOGAN               OH,-49.91,credit,0.0,1027,,AMEX STATEMENT-OCTOBER 2025.xlsx,VEHICLES,Fuel,0.92
2025-09-27,FACEBK *6JB3ZXY932       650-5434800  CA,-200.0,credit,0.0,,,CreditCardActivityExport (4).csv,MARKETING,Marketing,0.95
2025-09-27,FACEBK *6JB3ZXY932 650-5434800 CA,-200.0,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_October_2025.pdf,MARKETING,Marketing,0.95
2025-09-29,BLS*ROOF MAXX       WESTERVILLE         OH,-1964.62,credit,0.0,2009,,AMEX STATEMENT-OCTOBER 2025.xlsx,COGS,Roof Maxx Product,0.95
2025-09-29,GRAY MEDIA          ATLANTA             GA,-5137.5,credit,0.0,2009,,AMEX STATEMENT-OCTOBER 2025.xlsx,MARKETING,Marketing,0.95
2025-09-29,MARATHON PETRO249854Chillicothe         OH,-50.0,credit,0.0,1027,,AMEX STATEMENT-OCTOBER 2025.xlsx,VEHICLES,Fuel,0.92
2025-09-29,3349 Recurring Debit Card Intuit *Tsheets,-113.72,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_September_2025.pdf,OVERHEAD,Software/Subscriptions,0.92
2025-09-29,FACEBK *YV878Z8932       650-5434800  DE,-200.0,credit,0.0,,,CreditCardActivityExport (4).csv,MARKETING,Marketing,0.95
2025-09-29,FACEBK *YV878Z8932 650-5434800 DE,-200.0,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_October_2025.pdf,MARKETING,Marketing,0.95
2025-09-30,MARATHON 180687 0000IRONTON             OH,-5.38,credit,0.0,1027,,AMEX STATEMENT-OCTOBER 2025.xlsx,VEHICLES,Fuel,0.92
2025-09-30,MARATHON 180752 0000SOUTH POINT         OH,-61.98,credit,0.0,1027,,AMEX STATEMENT-OCTOBER 2025.xlsx,VEHICLES,Fuel,0.92
2025-09-30,SPEEDWAY            1-800-643-1949      OH,-54.94,credit,0.0,1027,,AMEX STATEMENT-OCTOBER 2025.xlsx,VEHICLES,Fuel,0.95
2025-09-30,SPEEDWAY            1-800-643-1949      OH,-62.35,credit,0.0,1019,,AMEX STATEMENT-OCTOBER 2025.xlsx,VEHICLES,Fuel,0.95
2025-09-30,9929 Debit Card Purchase Amazon Mktpl*Nv5Qj9L40,-6.33,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_September_2025.pdf,COGS,Supplies and Materials,0.7
2025-10-01,BLS*ROOF MAXX       WESTERVILLE         OH,-20431.69,credit,0.0,2009,,AMEX STATEMENT-OCTOBER 2025.xlsx,COGS,Roof Maxx Product,0.95
2025-10-01,CENTRAL HARDWARE & FIRONTON             OH,-32.15,credit,0.0,1027,,AMEX STATEMENT-OCTOBER 2025.xlsx,COGS,Supplies and Materials,0.92
2025-10-01,Locust Grove #100 00Peebles             OH,-50.81,credit,0.0,1027,,AMEX STATEMENT-OCTOBER 2025.xlsx,UNKNOWN,Needs Manual Review,0.0
2025-10-01,OFFICEMAX/DEPOT 6415COLUMBUS            OH,-58.3,credit,0.0,2009,,AMEX STATEMENT-OCTOBER 2025.xlsx,OVERHEAD,Office Supplies,0.82
2025-10-01,OHIO SALES RETURN PMColumbus            OH,-1570.65,credit,0.0,2009,,AMEX STATEMENT-OCTOBER 2025.xlsx,TAXES,Sales Tax Paid,0.9
2025-10-01,OPC TAX SERVICE FEE2ELKHORN             NE,-41.62,credit,0.0,2009,,AMEX STATEMENT-OCTOBER 2025.xlsx,TAXES,Tax Prep Fee,0.9
2025-10-01,USPS PO 3856910554 0NEW ALBANY          OH,-109.2,credit,0.0,2009,,AMEX STATEMENT-OCTOBER 2025.xlsx,OVERHEAD,Office Supplies,0.82
2025-10-01,MINUTEMAN PRESS,-261.36,credit,0.0,,,CreditCardActivityExport (4).csv,MARKETING,Marketing,0.9
2025-10-01,MINUTEMAN PRESS GAHANNA OH,-261.36,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_October_2025.pdf,MARKETING,Marketing,0.9
2025-10-02,FHR Redeem Cred,841.86,debit,0.0,2009,,AMEX STATEMENT-OCTOBER 2025.xlsx,OVERHEAD,Travel,0.8
2025-10-02,MARATHON 180695 0000IRONTON             OH,-5.36,credit,0.0,1027,,AMEX STATEMENT-OCTOBER 2025.xlsx,VEHICLES,Fuel,0.92
2025-10-02,Platinum Hotel Credit,300.0,debit,0.0,2009,,AMEX STATEMENT-OCTOBER 2025.xlsx,OVERHEAD,Travel,0.8
2025-10-02,PwP    AMEX Fine HotAmexTravel.com      IL,-841.86,credit,0.0,2009,,AMEX STATEMENT-OCTOBER 2025.xlsx,OVERHEAD,Travel,0.8
2025-10-02,Deposit,13778.89,credit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_October_2025.pdf,REVENUE,Customer Payment,0.65
2025-10-02,N1002 3349 Payment Tmobile Au Bellevue Wa POS002 1570705,-116.25,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_October_2025.pdf,OVERHEAD,Phone/Utilities,0.92
2025-10-02,Withdrawal,-1750.0,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_October_2025.pdf,TRANSFERS,Cash Withdrawal,0.7
2025-10-03,CVS PHARMACY        MONTGOMERY          WV,-3.28,credit,0.0,1027,,AMEX STATEMENT-OCTOBER 2025.xlsx,OVERHEAD,Office Supplies,0.65
2025-10-03,MARATHON 269472 0000BELLE               WV,-75.38,credit,0.0,1027,,AMEX STATEMENT-OCTOBER 2025.xlsx,VEHICLES,Fuel,0.92
2025-10-03,Corporate ACH Deposit,9543.95,credit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_October_2025.pdf,REVENUE,Customer Payment,0.7
2025-10-03,9929 Debit Card Purchase Amazon Mktpl*NJ1Xr0Y81,-223.8,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_October_2025.pdf,COGS,Supplies and Materials,0.7
2025-10-03,9929 Debit Card Purchase Amazon Mktpl*Nv5Df1He0,-54.99,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_October_2025.pdf,COGS,Supplies and Materials,0.7
2025-10-03,Corporate ACH Tran Fee,-285.37,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_October_2025.pdf,OVERHEAD,Bank Fees/Interest,0.92
2025-10-03,FACEBK *T9V4RY4A32       650-5434800  DE,-200.0,credit,0.0,,,CreditCardActivityExport (4).csv,MARKETING,Marketing,0.95
2025-10-03,FACEBK *T9V4RY4A32 650-5434800 DE,-200.0,debit,0.0,3453,Credit Card,PNC_Cash_Rewards®_Visa_Signature®_Business_x3453_October_2025.pdf,MARKETING,Marketing,0.95
2025-10-04,BLS*ROOF MAXX       WESTERVILLE         OH,-1364.98,credit,0.0,2009,,AMEX STATEMENT-OCTOBER 2025.xlsx,COGS,Roof Maxx Product,0.95
2025-10-06,CORNER MARKET #7 000PRINCETON           WV,-61.77,credit,0.0,1027,,AMEX STATEMENT-OCTOBER 2025.xlsx,VEHICLES,Fuel,0.92
2025-10-06,MARATHON 180687 0000IRONTON             OH,-8.95,credit,0.0,1027,,AMEX STATEMENT-OCTOBER 2025.xlsx,VEHICLES,Fuel,0.92
2025-10-06,MARATHON 180687 0000IRONTON             OH,-54.41,credit,0.0,1027,,AMEX STATEMENT-OCTOBER 2025.xlsx,VEHICLES,Fuel,0.92
2025-10-06,MARATHON 209312 0000RUSSELL             KY,-56.38,credit,0.0,1019,,AMEX STATEMENT-OCTOBER 2025.xlsx,VEHICLES,Fuel,0.92
2025-10-06,WENDYS 16302 0000163PRINCETON           WV,-16.62,credit,0.0,1027,,AMEX STATEMENT-OCTOBER 2025.xlsx,OVERHEAD,Business Meals,0.6
2025-10-06,WV PARKWAYS CHELYAN CABIN CREEK         WV,-5.5,credit,0.0,1027,,AMEX STATEMENT-OCTOBER 2025.xlsx,VEHICLES,Tolls,0.9
2025-10-06,WV PARKWAYS GHENT   GHENT               WV,-5.5,credit,0.0,1027,,AMEX STATEMENT-OCTOBER 2025.xlsx,VEHICLES,Tolls,0.9
2025-10-06,WV PARKWAYS PAX     PAX                 WV,-5.5,credit,0.0,1027,,AMEX STATEMENT-OCTOBER 2025.xlsx,VEHICLES,Tolls,0.9
2025-10-06,9929 Debit Card Purchase Amazon Mktpl*NJ5073Kb2,-17.15,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_October_2025.pdf,COGS,Supplies and Materials,0.7
2025-10-06,Corporate ACH Purchase,-84.95,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_October_2025.pdf,UNKNOWN,Needs Manual Review,0.5
2025-10-06,Corporate ACH Purchase Staxpayments 20374117,-10.0,debit,0.0,9392,Business Checking,Business_Checking_x9392_Statement_October_2025.pdf,OVERHEAD,Payment Processing Fees,0.92
